timestamp,value,is_anomaly,predicted
1425903173,99,True,49.320248
1425903473,97,True,50.24832
1425903773,108,True,55.64156
1425904073,106,True,54.918186
1425904373,78,False,61.061905
1425904673,118,True,54.246056
1425904973,117,True,63.08858
1425905273,93,False,63.476307
1425905573,70,False,71.04319
1425905873,91,False,59.956604
1425906173,72,False,60.136066
1425906473,66,False,53.066948
1425906773,69,False,52.846436
1425907073,71,False,51.52903
1425907373,62,False,46.208652
1425907673,74,False,63.04794
1425907973,86,False,67.274994
1425908273,85,False,63.28593
1425908573,93,False,64.7613
1425908873,109,False,82.820526
1425909173,113,False,74.828804
1425909473,96,False,73.49889
1425909773,84,False,56.755013
1425910073,62,False,67.779755
1425910373,114,True,58.08585
1425910673,79,False,63.024284
1425910973,98,False,64.07941
1425911273,92,False,67.91336
1425911573,69,False,74.50167
1425911873,93,False,63.99491
1425912173,93,False,67.38416
1425912473,82,False,76.28906
1425912773,84,False,92.75542
1425913073,109,False,72.69394
1425913373,137,False,68.35415
1425913673,180,True,87.03427
1425913973,197,False,105.20487
1425914273,124,False,104.3748
1425914573,141,False,105.28748
1425914873,123,False,105.052444
1425915173,112,False,115.0392
1425915473,248,True,104.65541
1425915773,169,False,116.23859
1425916073,147,False,127.50147
1425916373,154,False,110.45286
1425916673,1592,True,117.68526
1425916973,1464,True,168.82544
1425917273,1422,True,218.96243
1425917573,797,True,225.25438
1425917873,567,False,263.66513
1425918173,443,False,252.89069
1425918473,399,False,277.3138
1425918773,479,False,319.3121
1425919073,529,False,300.43655
1425919373,425,False,363.40802
1425919673,424,False,273.7923
1425919973,600,False,266.2429
1425920273,458,False,328.69885
1425920573,343,False,354.90167
1425920873,551,False,352.08386
1425921173,979,True,334.34073
1425921473,1148,True,367.9679
1425921773,1100,True,423.1629
1425922073,981,True,382.53198
1425922373,1087,True,491.53278
1425922673,822,False,420.224
1425922973,649,False,586.7533
1425923273,561,False,502.27466
1425923573,780,False,578.04956
1425923873,591,False,536.9122
1425924173,466,False,513.17126
1425924473,523,False,411.15118
1425924773,654,False,297.2628
1425925073,846,False,425.70892
1425925373,754,False,527.7719
1425925673,613,False,555.98663
1425925973,996,False,534.1884
1425926273,1018,False,647.675
1425926573,1088,False,684.20465
1425926873,856,False,704.31964
1425927173,685,False,776.5151
1425927473,516,False,852.6993
1425927773,430,False,680.1113
1425928073,542,False,648.596
1425928373,496,False,718.0751
1425928673,537,False,658.43353
1425928973,575,False,597.99713
1425929273,603,False,456.85663
1425929573,417,False,495.66684
1425929873,344,False,495.37915
1425930173,397,False,371.8212
1425930473,374,False,429.55673
1425930773,341,False,455.77786
1425931073,323,False,578.5576
1425931373,418,False,570.1359
1425931673,533,False,465.98926
1425931973,461,False,752.526
1425932273,506,False,687.745
1425932573,473,False,773.11066
1425932873,499,False,530.9685
1425933173,418,False,494.95905
1425933473,423,False,603.516
1425933773,449,False,405.07693
1425934073,380,False,553.0585
1425934373,433,False,386.21765
1425934673,418,False,638.2417
1425934973,362,False,786.4064
1425935273,374,False,598.391
1425935573,396,False,342.31058
1425935873,340,False,397.01636
1425936173,354,False,365.16928
1425936473,616,False,522.88025
1425936773,265,False,623.1588
1425937073,245,False,698.0672
1425937373,388,False,450.2519
1425937673,314,False,391.3625
1425937973,341,False,496.14105
1425938273,349,False,390.7214
1425938573,334,False,421.71597
1425938873,307,False,313.08722
1425939173,362,False,229.7401
1425939473,294,False,284.15625
1425939773,342,False,267.3455
1425940073,309,False,409.74908
1425940373,258,False,473.8173
1425940673,287,False,298.84766
1425940973,294,False,265.19626
1425941273,373,False,342.45428
1425941573,317,False,461.9807
1425941873,300,False,446.44528
1425942173,316,False,284.24112
1425942473,346,False,368.99222
1425942773,352,False,221.18356
1425943073,297,False,267.62878
1425943373,296,False,290.16003
1425943673,286,False,347.66245
1425943973,263,False,355.30276
1425944273,283,False,325.8557
1425944573,293,False,300.3513
1425944873,354,False,298.0805
1425945173,281,False,308.51517
1425945473,290,False,365.51672
1425945773,223,False,377.37122
1425946073,231,False,334.0559
1425946373,271,False,300.58875
1425946673,316,False,427.4264
1425946973,302,False,347.754
1425947273,375,False,249.37294
1425947573,273,False,319.9875
1425947873,269,False,375.97073
1425948173,247,False,377.16934
1425948473,278,False,339.89417
1425948773,296,False,283.6224
1425949073,269,False,335.08737
1425949373,249,False,260.93335
1425949673,290,False,296.79123
1425949973,260,False,276.60303
1425950273,278,False,304.03427
1425950573,309,False,298.34857
1425950873,246,False,359.80814
1425951173,252,False,307.99826
1425951473,242,False,347.62375
1425951773,204,False,274.49454
1425952073,240,False,223.6785
1425952373,318,False,292.2567
1425952673,500,False,266.0279
1425952973,426,False,458.4483
1425953273,369,False,708.3867
1425953573,409,False,393.49182
1425953873,370,False,327.9826
1425954173,292,False,362.6037
1425954473,333,False,415.69788
1425954773,299,False,404.9814
1425955073,318,False,366.6115
1425955373,315,False,275.50452
1425955673,296,False,307.40958
1425955973,271,False,325.21463
1425956273,288,False,291.041
1425956573,274,False,288.53604
1425956873,269,False,481.20914
1425957173,259,False,364.12704
1425957473,278,False,326.4895
1425957773,273,False,329.07422
1425958073,319,False,362.031
1425958373,295,False,317.30655
1425958673,271,False,323.48514
1425958973,188,False,332.2665
1425959273,181,False,312.27142
1425959573,175,False,243.61717
1425959873,171,False,245.22679
1425960173,157,False,279.13168
1425960473,146,False,277.85812
1425960773,173,False,396.4094
1425961073,165,False,240.3966
1425961373,307,False,257.36548
1425961673,380,False,367.63028
1425961973,315,False,649.402
1425962273,342,False,503.2781
1425962573,296,False,353.7248
1425962873,267,False,291.13058
1425963173,298,False,209.5487
1425963473,294,False,289.33398
1425963773,255,False,311.21194
1425964073,241,False,290.09244
1425964373,213,False,246.251
1425964673,242,False,250.65889
1425964973,203,False,352.34692
1425965273,214,False,228.72072
1425965573,180,False,469.8526
1425965873,142,False,638.28754
1425966173,187,False,518.7403
1425966473,204,False,267.86908
1425966773,199,False,217.96063
1425967073,224,False,258.2351
1425967373,189,False,221.79747
1425967673,174,False,283.6256
1425967973,179,False,284.1418
1425968273,175,False,224.63795
1425968573,141,False,237.17355
1425968873,180,False,257.0144
1425969173,157,False,269.51932
1425969473,145,False,385.264
1425969773,140,False,230.33812
1425970073,148,False,155.25113
1425970373,157,False,161.17015
1425970673,138,False,176.7781
1425970973,102,False,186.0162
1425971273,139,False,227.40805
1425971573,134,False,152.67397
1425971873,130,False,228.99074
1425972173,85,False,124.16851
1425972473,85,False,271.36
1425972773,68,False,134.42006
1425973073,96,False,158.95078
1425973373,72,False,162.57106
1425973673,71,False,205.56085
1425973973,86,False,151.23843
1425974273,92,False,157.89624
1425974573,70,False,174.31853
1425974873,71,False,141.59044
1425975173,50,False,101.44446
1425975473,66,False,76.676796
1425975773,75,False,153.48622
1425976073,49,False,125.948074
1425976373,56,False,110.60952
1425976673,49,False,143.19528
1425976973,58,False,68.384735
1425977273,58,False,133.4073
1425977573,123,False,107.684494
1425977873,79,False,155.37834
1425978173,94,False,178.98877
1425978473,58,False,73.19339
1425978773,57,False,100.574165
1425979073,38,False,124.29597
1425979373,54,False,150.4716
1425979673,61,False,95.37738
1425979973,41,False,64.35745
1425980273,51,False,113.041374
1425980573,67,False,58.228943
1425980873,67,False,113.28041
1425981173,51,False,104.91628
1425981473,89,False,129.70836
1425981773,71,False,113.72033
1425982073,63,False,77.45913
1425982373,65,False,101.53049
1425982673,63,False,100.0152
1425982973,53,False,117.27299
1425983273,57,False,126.49016
1425983573,73,False,129.03178
1425983873,67,False,141.47464
1425984173,80,False,76.361084
1425984473,65,False,93.82848
1425984773,64,False,129.30092
1425985073,82,False,87.08227
1425985373,72,False,122.481346
1425985673,73,False,150.99547
1425985973,59,False,132.8738
1425986273,81,False,120.57464
1425986573,65,False,103.30493
1425986873,80,False,176.71272
1425987173,81,False,75.31717
1425987473,68,False,113.05835
1425987773,69,False,137.63751
1425988073,113,False,143.97202
1425988373,99,False,151.65886
1425988673,82,False,149.96149
1425988973,90,False,176.27475
1425989273,96,False,133.43175
1425989573,88,False,114.56916
1425989873,106,False,103.03684
1425990173,95,False,74.80241
1425990473,74,False,153.72974
1425990773,80,False,193.6371
1425991073,87,False,163.07982
1425991373,69,False,171.21861
1425991673,81,False,234.50713
1425991973,101,False,157.56319
1425992273,98,False,339.71796
1425992573,120,False,134.90314
1425992873,90,False,158.2197
1425993173,118,False,169.77858
1425993473,81,False,173.09988
1425993773,104,False,84.15292
1425994073,96,False,169.80043
1425994373,97,False,182.2755
1425994673,114,False,176.45807
1425994973,101,False,144.5679
1425995273,97,False,89.09822
1425995573,89,False,224.44998
1425995873,118,False,226.01614
1425996173,115,False,182.51524
1425996473,102,False,143.20868
1425996773,114,False,122.46047
1425997073,142,False,152.92992
1425997373,110,False,146.99382
1425997673,121,False,126.868576
1425997973,115,False,200.13356
1425998273,140,False,179.70004
1425998573,303,False,166.3769
1425998873,99,False,200.08795
1425999173,131,False,130.20465
1425999473,147,False,161.63391
1425999773,213,False,201.25526
1426000073,152,False,143.55385
1426000373,285,False,157.39247
1426000673,1835,True,147.32236
1426000973,254,False,491.73886
1426001273,197,False,450.45132
1426001573,226,False,427.7238
1426001873,177,False,469.85666
1426002173,181,False,268.8862
1426002473,188,False,371.45682
1426002773,168,False,250.24136
1426003073,168,False,254.92567
1426003373,132,False,214.78268
1426003673,157,False,184.95253
1426003973,157,False,204.36414
1426004273,140,False,188.23634
1426004573,146,False,299.24426
1426004873,158,False,218.39307
1426005173,129,False,200.37672
1426005473,173,False,170.23557
1426005773,133,False,375.05005
1426006073,171,False,352.19095
1426006373,213,False,399.27402
1426006673,188,False,357.69394
1426006973,139,False,274.97583
1426007273,146,False,192.13014
1426007573,151,False,163.22937
1426007873,220,False,192.01138
1426008173,174,False,262.82684
1426008473,126,False,186.84975
1426008773,175,False,192.40794
1426009073,122,False,161.3205
1426009373,147,False,178.74536
1426009673,190,False,176.4382
1426009973,172,False,332.42487
1426010273,207,False,141.87485
1426010573,194,False,322.1137
1426010873,147,False,277.46805
1426011173,121,False,147.96199
1426011473,117,False,155.58311
1426011773,125,False,151.91302
1426012073,175,False,169.72345
1426012373,179,False,156.89644
1426012673,189,False,164.74426
1426012973,146,False,144.56198
1426013273,112,False,153.81888
1426013573,115,False,142.7772
1426013873,99,False,147.19612
1426014173,100,False,247.02345
1426014473,110,False,160.68437
1426014773,114,False,129.8613
1426015073,97,False,114.137115
1426015373,88,False,136.58539
1426015673,102,False,139.65256
1426015973,122,False,142.58755
1426016273,106,False,152.6327
1426016573,101,False,107.41348
1426016873,75,False,120.74238
1426017173,87,False,95.257706
1426017473,96,False,120.79144
1426017773,123,False,103.57813
1426018073,111,False,136.52759
1426018373,114,False,126.44808
1426018673,108,False,118.913536
1426018973,90,False,180.61794
1426019273,88,False,112.850746
1426019573,95,False,108.9006
1426019873,81,False,123.018814
1426020173,72,False,99.00689
1426020473,108,False,114.85815
1426020773,99,False,103.22588
1426021073,107,False,111.19527
1426021373,158,False,80.88536
1426021673,557,True,124.10495
1426021973,248,False,228.84995
1426022273,196,False,250.48102
1426022573,134,False,110.5509
1426022873,122,False,139.26237
1426023173,122,False,116.853
1426023473,99,False,135.65042
1426023773,92,False,135.83086
1426024073,87,False,124.41102
1426024373,90,False,128.41382
1426024673,94,False,122.48355
1426024973,88,False,115.14197
1426025273,95,False,117.78369
1426025573,101,False,106.5063
1426025873,95,False,77.80544
1426026173,93,False,97.17533
1426026473,80,False,119.93767
1426026773,70,False,105.28502
1426027073,65,False,112.241806
1426027373,100,False,81.15973
1426027673,86,False,110.1173
1426027973,74,False,109.65891
1426028273,77,False,118.61087
1426028573,90,False,111.07557
1426028873,69,False,116.53441
1426029173,78,False,85.85104
1426029473,81,False,96.49077
1426029773,89,False,86.39935
1426030073,70,False,113.52301
1426030373,46,False,101.64854
1426030673,70,False,94.4437
1426030973,55,False,79.17801
1426031273,50,False,114.934555
1426031573,61,False,82.52641
1426031873,112,False,89.17322
1426032173,78,False,114.138145
1426032473,78,False,107.825836
1426032773,93,False,91.28139
1426033073,74,False,85.55372
1426033373,46,False,93.64315
1426033673,68,False,93.704796
1426033973,57,False,84.190865
1426034273,74,False,85.37613
1426034573,50,False,83.20722
1426034873,88,False,77.89735
1426035173,96,False,66.67183
1426035473,62,False,91.966545
1426035773,65,False,88.436935
1426036073,74,False,80.325035
1426036373,82,False,67.00851
1426036673,71,False,77.0605
1426036973,67,False,79.15468
1426037273,102,False,83.1313
1426037573,97,False,81.45562
1426037873,102,False,81.22996
1426038173,69,False,66.919846
1426038473,49,False,82.66639
1426038773,64,False,72.4355
1426039073,119,False,91.01106
1426039373,99,False,81.29925
1426039673,85,False,80.50506
1426039973,72,False,69.73197
1426040273,76,False,64.13985
1426040573,54,False,74.49497
1426040873,94,False,83.64913
1426041173,90,False,82.515434
1426041473,81,False,84.26083
1426041773,55,False,76.716484
1426042073,56,False,75.65704
1426042373,44,False,67.2318
1426042673,55,False,68.918915
1426042973,68,False,75.84049
1426043273,49,False,65.67402
1426043573,106,False,77.178154
1426043873,58,False,70.46633
1426044173,60,False,103.93179
1426044473,97,False,77.18517
1426044773,51,False,64.55784
1426045073,51,False,89.857925
1426045373,48,False,71.68621
1426045673,52,False,66.0566
1426045973,39,False,56.024406
1426046273,50,False,61.873894
1426046573,60,False,74.862465
1426046873,49,False,56.450447
1426047173,44,False,67.876236
1426047473,47,False,68.40188
1426047773,38,False,60.690178
1426048073,36,False,54.018738
1426048373,46,False,59.63189
1426048673,28,False,60.736507
1426048973,46,False,56.87415
1426049273,47,False,65.06123
1426049573,31,False,53.300568
1426049873,42,False,65.39272
1426050173,34,False,72.07388
1426050473,33,False,60.883327
1426050773,27,False,49.907585
1426051073,22,False,52.013573
1426051373,34,False,58.90102
1426051673,39,False,71.344055
1426051973,33,False,54.586033
1426052273,30,False,58.021797
1426052573,21,False,54.938393
1426052873,21,False,65.236
1426053173,27,False,62.17521
1426053473,32,False,51.567436
1426053773,38,False,64.68703
1426054073,33,False,59.07396
1426054373,26,False,51.763744
1426054673,25,False,58.34767
1426054973,32,False,60.123592
1426055273,26,False,56.70285
1426055573,19,False,45.372368
1426055873,20,False,51.29538
1426056173,22,False,50.98496
1426056473,18,False,47.38243
1426056773,16,False,41.560734
1426057073,13,False,42.78223
1426057373,0,False,47.542812
1426057673,0,False,43.056572
1426057973,0,False,37.62921
1426058273,0,False,37.75203
1426058573,0,False,51.26936
1426058873,0,False,38.77314
1426059173,0,False,41.37158
1426059473,0,False,40.371105
1426059773,0,False,37.01502
1426060073,0,False,31.271801
1426060373,0,False,31.4506
1426060673,0,False,29.83349
1426060973,0,False,22.250517
1426061273,0,False,31.216803
1426061573,0,False,32.211273
1426061873,0,False,38.855698
1426062173,0,False,36.77907
1426062473,0,False,27.407469
1426062773,0,False,32.11258
1426063073,0,False,38.22362
1426063373,0,False,17.501383
1426063673,0,False,10.096165
1426063973,0,False,21.661158
1426064273,0,False,30.02582
1426064573,0,False,22.531923
1426064873,0,False,35.29516
1426065173,12,False,16.425245
1426065473,21,False,33.375557
1426065773,35,False,23.019857
1426066073,24,False,37.681866
1426066373,23,False,24.460342
1426066673,27,False,36.548008
1426066973,30,False,23.833302
1426067273,31,False,28.145494
1426067573,49,False,25.05439
1426067873,56,False,22.962914
1426068173,48,False,24.538818
1426068473,88,False,21.946245
1426068773,74,False,95.91273
1426069073,50,False,57.2944
1426069373,50,False,32.10401
1426069673,58,False,43.61258
1426069973,60,False,46.47492
1426070273,56,False,25.664742
1426070573,63,False,43.300285
1426070873,40,False,47.253666
1426071173,46,False,35.278267
1426071473,61,False,37.91794
1426071773,47,False,43.138824
1426072073,47,False,41.7977
1426072373,53,False,41.262188
1426072673,51,False,55.92706
1426072973,80,False,15.165497
1426073273,69,False,39.40442
1426073573,129,True,43.97706
1426073873,134,False,104.826935
1426074173,268,False,92.38677
1426074473,108,False,151.52122
1426074773,74,False,106.29216
1426075073,90,False,86.18016
1426075373,84,False,83.31216
1426075673,113,False,76.482506
1426075973,65,False,98.77888
1426076273,52,False,77.859795
1426076573,54,False,47.909164
1426076873,73,False,59.38274
1426077173,71,False,112.173584
1426077473,76,False,80.60779
1426077773,74,False,90.749756
1426078073,69,False,100.82698
1426078373,52,False,66.98823
1426078673,95,False,52.68357
1426078973,75,False,130.09608
1426079273,71,False,101.858
1426079573,78,False,92.75331
1426079873,98,False,66.29954
1426080173,90,False,69.32033
1426080473,77,False,71.88976
1426080773,88,False,78.81597
1426081073,120,False,108.84565
1426081373,99,False,87.996666
1426081673,109,False,77.61042
1426081973,104,False,77.93613
1426082273,132,True,78.692406
1426082573,96,False,89.6856
1426082873,137,False,85.7799
1426083173,129,False,99.72518
1426083473,113,False,90.9128
1426083773,116,False,69.659775
1426084073,105,False,106.268524
1426084373,103,False,99.499855
1426084673,115,False,113.02978
1426084973,110,False,100.24352
1426085273,117,False,95.9623
1426085573,108,False,92.832596
1426085873,95,False,99.78422
1426086173,88,False,88.239265
1426086473,120,False,92.30154
1426086773,118,False,92.3839
1426087073,120,False,87.41876
1426087373,87,False,82.466934
1426087673,105,False,99.06388
1426087973,105,False,103.84976
1426088273,122,False,112.26969
1426088573,139,False,115.04709
1426088873,98,False,128.99925
1426089173,130,False,134.18286
1426089473,111,False,96.83559
1426089773,97,False,115.63739
1426090073,95,False,129.39725
1426090373,94,False,91.55674
1426090673,109,False,77.55723
1426090973,79,False,109.46668
1426091273,100,False,96.88084
1426091573,84,False,103.12374
1426091873,93,False,95.45459
1426092173,112,False,91.014755
1426092473,100,False,125.33036
1426092773,123,False,87.878044
1426093073,172,False,125.57999
1426093373,186,True,114.56118
1426093673,139,False,153.27654
1426093973,135,False,129.3426
1426094273,145,False,115.70369
1426094573,119,False,114.81466
1426094873,150,False,115.68947
1426095173,113,False,139.98772
1426095473,95,False,123.42464
1426095773,113,False,104.006454
1426096073,114,False,97.360344
1426096373,108,False,105.23174
1426096673,100,False,117.63919
1426096973,106,False,125.95834
1426097273,120,False,105.58784
1426097573,185,False,102.507416
1426097873,256,False,171.80495
1426098173,210,False,175.3569
1426098473,108,False,170.61067
1426098773,112,False,150.42314
1426099073,123,False,143.50432
1426099373,121,False,121.959816
1426099673,134,False,133.59462
1426099973,90,False,132.48634
1426100273,106,False,129.29643
1426100573,105,False,118.92581
1426100873,109,False,116.64563
1426101173,112,False,118.40362
1426101473,98,False,132.07976
1426101773,122,False,101.505035
1426102073,88,False,132.46466
1426102373,97,False,100.040855
1426102673,131,False,107.466545
1426102973,99,False,120.11008
1426103273,125,False,107.22058
1426103573,97,False,129.02962
1426103873,142,False,120.10559
1426104173,92,False,132.83037
1426104473,91,False,123.21293
1426104773,78,False,111.52909
1426105073,91,False,100.701195
1426105373,68,False,98.20876
1426105673,81,False,90.549126
1426105973,88,False,83.16767
1426106273,74,False,88.12941
1426106573,61,False,71.40567
1426106873,69,False,81.6681
1426107173,57,False,86.71906
1426107473,63,False,89.63219
1426107773,63,False,83.54214
1426108073,84,False,84.29993
1426108373,56,False,75.87647
1426108673,66,False,80.367424
1426108973,66,False,82.95009
1426109273,63,False,79.84164
1426109573,74,False,66.43886
1426109873,79,False,78.33229
1426110173,49,False,82.22355
1426110473,57,False,67.571754
1426110773,33,False,68.041084
1426111073,61,False,63.469315
1426111373,39,False,56.322845
1426111673,35,False,73.141525
1426111973,35,False,78.59643
1426112273,53,False,54.45987
1426112573,54,False,50.60337
1426112873,54,False,57.055832
1426113173,47,False,103.52379
1426113473,54,False,58.786026
1426113773,69,False,49.521465
1426114073,61,False,69.24154
1426114373,59,False,51.119286
1426114673,58,False,62.83478
1426114973,53,False,58.71784
1426115273,50,False,46.345215
1426115573,41,False,46.104454
1426115873,44,False,45.448555
1426116173,37,False,56.9748
1426116473,48,False,58.766193
1426116773,36,False,54.397846
1426117073,41,False,58.287663
1426117373,48,False,39.086655
1426117673,55,False,26.849428
1426117973,31,False,44.066
1426118273,48,False,55.24512
1426118573,61,False,53.329838
1426118873,66,False,37.985756
1426119173,40,False,49.836708
1426119473,54,False,39.674473
1426119773,70,False,32.261414
1426120073,72,False,53.874607
1426120373,34,False,53.609783
1426120673,54,False,60.23546
1426120973,37,False,37.68933
1426121273,29,False,33.25594
1426121573,77,False,35.29009
1426121873,84,False,50.48801
1426122173,56,False,35.495052
1426122473,57,False,62.517365
1426122773,61,False,47.859108
1426123073,53,False,41.333652
1426123373,52,False,36.439156
1426123673,51,False,50.915882
1426123973,81,False,42.835064
1426124273,59,False,46.96253
1426124573,44,False,41.92936
1426124873,45,False,40.109344
1426125173,43,False,53.264442
1426125473,50,False,47.08249
1426125773,41,False,45.408157
1426126073,51,False,51.279526
1426126373,43,False,42.193924
1426126673,52,False,37.28107
1426126973,42,False,44.897697
1426127273,46,False,54.8563
1426127573,34,False,41.10667
1426127873,45,False,48.015526
1426128173,45,False,34.561634
1426128473,36,False,34.34645
1426128773,26,False,32.659416
1426129073,47,False,45.81845
1426129373,42,False,48.359367
1426129673,45,False,40.033184
1426129973,40,False,40.469475
1426130273,34,False,30.495956
1426130573,43,False,36.752377
1426130873,29,False,43.528133
1426131173,37,False,37.8826
1426131473,37,False,38.487335
1426131773,35,False,37.133274
1426132073,40,False,33.44305
1426132373,34,False,32.387173
1426132673,41,False,35.796036
1426132973,25,False,40.20751
1426133273,28,False,35.807957
1426133573,28,False,36.869656
1426133873,30,False,39.487995
1426134173,24,False,36.095753
1426134473,29,False,35.435127
1426134773,13,False,32.43452
1426135073,22,False,34.458164
1426135373,23,False,27.845373
1426135673,22,False,30.439074
1426135973,25,False,25.602152
1426136273,21,False,34.085686
1426136573,18,False,34.075638
1426136873,36,False,24.451172
1426137173,30,False,22.537876
1426137473,22,False,28.125467
1426137773,16,False,28.619778
1426138073,0,False,18.195896
1426138373,0,False,32.555443
1426138673,1,False,30.500824
1426138973,13,False,15.395894
1426139273,25,False,17.295177
1426139573,29,False,18.786478
1426139873,16,False,24.69757
1426140173,25,False,23.313713
1426140473,12,False,24.082127
1426140773,17,False,27.590796
1426141073,20,False,21.57554
1426141373,20,False,19.32267
1426141673,23,False,21.903992
1426141973,25,False,13.303808
1426142273,21,False,21.452318
1426142573,17,False,22.265638
1426142873,17,False,19.076183
1426143173,22,False,15.723304
1426143473,28,False,18.51356
1426143773,20,False,10.740465
1426144073,23,False,16.390581
1426144373,19,False,18.03743
1426144673,19,False,30.558743
1426144973,15,False,17.644722
1426145273,11,False,20.978798
1426145573,26,False,20.926655
1426145873,20,False,31.225748
1426146173,15,False,14.001151
1426146473,5,False,17.05063
1426146773,20,False,15.629406
1426147073,19,False,23.203592
1426147373,21,False,24.902615
1426147673,14,False,22.837574
1426147973,23,False,31.842237
1426148273,10,False,32.20561
1426148573,17,False,27.642216
1426148873,10,False,21.508064
1426149173,16,False,22.868599
1426149473,17,False,23.026972
1426149773,20,False,18.174816
1426150073,13,False,27.339079
1426150373,7,False,13.404816
1426150673,21,False,21.35641
1426150973,11,False,23.429834
1426151273,23,False,34.656666
1426151573,10,False,37.158035
1426151873,19,False,21.932785
1426152173,0,False,33.98434
1426152473,2,False,34.923386
1426152773,16,False,35.042927
1426153073,17,False,15.489952
1426153373,23,False,34.66987
1426153673,26,False,41.160175
1426153973,18,False,16.38706
1426154273,37,False,23.993334
1426154573,28,False,34.30137
1426154873,23,False,50.4293
1426155173,20,False,36.982338
1426155473,11,False,47.30542
1426155773,11,False,21.841713
1426156073,21,False,24.006924
1426156373,18,False,31.370947
1426156673,25,False,26.87138
1426156973,22,False,28.383587
1426157273,67,False,35.81336
1426157573,21,False,49.097435
1426157873,15,False,55.81187
1426158173,57,False,53.483543
1426158473,29,False,55.228737
1426158773,17,False,25.504972
1426159073,16,False,19.223503
1426159373,13,False,35.18462
1426159673,16,False,21.796577
1426159973,20,False,32.594414
1426160273,21,False,30.331018
1426160573,22,False,24.477896
1426160873,29,False,23.849567
1426161173,35,False,18.129469
1426161473,33,False,36.086826
1426161773,29,False,28.962704
1426162073,28,False,34.594856
1426162373,30,False,25.539679
1426162673,30,False,18.967491
1426162973,49,False,25.140936
1426163273,27,False,32.569107
1426163573,16,False,31.283352
1426163873,29,False,23.555437
1426164173,26,False,27.82577
1426164473,40,False,22.971064
1426164773,33,False,25.22045
1426165073,56,False,33.552814
1426165373,58,False,47.242126
1426165673,42,False,53.128963
1426165973,42,False,41.22705
1426166273,36,False,33.506115
1426166573,56,False,36.103096
1426166873,46,False,45.100815
1426167173,49,False,33.590748
1426167473,43,False,47.591885
1426167773,52,False,29.174269
1426168073,51,False,34.69264
1426168373,28,False,47.612957
1426168673,73,False,39.316593
1426168973,59,False,53.17339
1426169273,36,False,46.091263
1426169573,49,False,32.37021
1426169873,100,True,36.802086
1426170173,105,False,109.92841
1426170473,68,False,88.122116
1426170773,55,False,63.759377
1426171073,46,False,68.70646
1426171373,48,False,47.740906
1426171673,52,False,52.513107
1426171973,56,False,45.419662
1426172273,38,False,53.578697
1426172573,46,False,47.291985
1426172873,50,False,44.277004
1426173173,38,False,38.963264
1426173473,55,False,39.400265
1426173773,34,False,48.466488
1426174073,44,False,52.23414
1426174373,45,False,49.57077
1426174673,49,False,40.19964
1426174973,33,False,45.250877
1426175273,57,False,40.93479
1426175573,56,False,43.23258
1426175873,57,False,53.25772
1426176173,29,False,46.632347
1426176473,34,False,37.678253
1426176773,32,False,37.79812
1426177073,35,False,34.41285
1426177373,47,False,34.652737
1426177673,30,False,39.81246
1426177973,40,False,40.50894
1426178273,26,False,34.18246
1426178573,38,False,30.220148
1426178873,50,False,43.550472
1426179173,47,False,62.53575
1426179473,54,False,48.173656
1426179773,55,False,56.68521
1426180073,41,False,44.07379
1426180373,38,False,40.158382
1426180673,36,False,31.929052
1426180973,44,False,32.78233
1426181273,51,False,37.933167
1426181573,31,False,36.894234
1426181873,37,False,35.157295
1426182173,33,False,34.112293
1426182473,468,True,31.733574
1426182773,188,True,65.42752
1426183073,115,False,72.23821
1426183373,82,False,64.785446
1426183673,91,False,61.68099
1426183973,81,False,63.127502
1426184273,153,True,56.217865
1426184573,91,False,73.87178
1426184873,89,False,59.82598
1426185173,88,False,55.6094
1426185473,75,False,55.89531
1426185773,97,True,54.106384
1426186073,69,False,63.5032
1426186373,88,False,53.266735
1426186673,90,False,58.740326
1426186973,52,False,65.79729
1426187273,49,False,54.07592
1426187573,70,False,44.39491
1426187873,66,False,54.50651
1426188173,80,False,56.990795
1426188473,73,False,55.674393
1426188773,73,False,46.789436
1426189073,116,True,47.749775
1426189373,93,False,53.073547
1426189673,63,False,69.220665
1426189973,49,False,50.5029
1426190273,70,False,51.945
1426190573,59,False,47.614113
1426190873,56,False,51.092804
1426191173,47,False,39.45585
1426191473,50,False,50.664104
1426191773,53,False,44.80501
1426192073,50,False,51.621048
1426192373,72,False,47.282185
1426192673,96,True,47.950893
1426192973,76,False,50.19893
1426193273,55,False,53.01073
1426193573,43,False,56.97727
1426193873,66,False,46.55171
1426194173,40,False,42.70799
1426194473,62,False,41.417065
1426194773,61,False,39.378468
1426195073,97,True,45.953697
1426195373,104,True,43.919632
1426195673,91,True,52.03424
1426195973,116,True,49.15228
1426196273,83,False,71.56268
1426196573,55,False,79.26361
1426196873,71,False,60.4309
1426197173,57,False,38.963497
1426197473,64,False,43.60231
1426197773,45,False,53.136898
1426198073,53,False,41.193024
1426198373,65,True,41.67758
1426198673,54,False,43.735523
1426198973,53,False,42.728634
1426199273,44,False,45.909786
1426199573,75,True,38.887226
1426199873,191,True,42.765415
1426200173,66,False,65.56035
1426200473,75,False,65.01654
1426200773,87,True,54.00657
1426201073,54,False,60.002514
1426201373,91,False,46.54272
1426201673,64,False,48.969765
1426201973,64,False,42.286552
1426202273,43,False,47.14002
1426202573,56,False,39.111404
